"","Asignatura","Profesor","Item_1","Item_2","Item_3","Item_4","Item_5","Item_6","Item_7","Item_8","Item_9","Item_10"
"3512",250,223,3,4,4,6,6,10,9,6,7,6
"3513",250,223,6,9,5,7,7,10,10,10,5,7
"3514",250,223,8,8,8,8,8,8,8,8,8,8
"3515",250,223,7,7,7,7,8,8,8,1,8,7
"3516",250,223,2,5,2,7,1,10,5,5,2,3
"3517",250,223,10,10,10,10,10,10,10,10,10,10
"3518",250,223,6,7,6,8,5,5,7,5,9,8
"3519",250,223,5,6,5,5,6,5,6,4,6,5
"3520",250,223,10,10,9,10,9,9,10,10,10,10
"3521",250,223,6,6,5,7,6,8,7,5,5,5
"3522",250,223,6,5,6,6,6,9,5,7,7,6
"3523",250,223,2,4,1,4,4,4,4,7,4,6
"3524",250,223,7,9,9,10,8,10,10,7,10,9
"3525",250,223,7,7,7,7,7,7,7,7,7,7
"3526",250,223,5,5,6,7,6,8,7,5,5,6
"3527",250,223,4,4,4,4,4,4,5,3,4,5
"3528",250,223,8,8,7,8,8,8,9,7,8,8
"3529",250,223,5,5,4,5,4,5,5,5,5,5
"3530",250,223,4,4,4,5,4,7,5,3,3,4
"3531",250,223,5,4,4,5,6,6,7,9,8,7
"3532",250,223,7,7,6,9,4,9,8,9,7,7
